Row ID,Order ID,Order Date,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Day Of Week,Fiscal Year,Fiscal Quarter,Cost
114,AMER-2018-115259,8/25/2018,Alejandro Rosalez,Mexico,Mexico City,AMER,LATAM,AnyCompany 7,1004,Tech,SMB,Storage,1DRXSUGWY6,40.096,14,0.2,14.5348,Saturday,FY2018,FQ4,25.5612
115,AMER-2018-115259,8/25/2018,Alejandro Rosalez,Mexico,Mexico City,AMER,LATAM,AnyCompany 7,1004,Tech,SMB,SaaS Connector Pack - Gold,U9IXLQYDG8,4.72,2,0.2,1.652,Saturday,FY2018,FQ4,3.068
116,AMER-2018-115259,8/25/2018,Alejandro Rosalez,Mexico,Mexico City,AMER,LATAM,AnyCompany 7,1004,Tech,SMB,Support,NGH6JD32CX,23.976,3,0.2,7.4925,Saturday,FY2018,FQ4,16.4835
117,AMER-2018-115259,8/25/2018,Alejandro Rosalez,Mexico,Mexico City,AMER,LATAM,AnyCompany 7,1004,Tech,SMB,SaaS Connector Pack - Gold,QHG92H9NGL,130.464,6,0.2,44.0316,Saturday,FY2018,FQ4,86.4324
118,AMER-2019-110457,3/2/2019,Kwaku Mensah,Canada,Toronto,AMER,NAMER,ExampleCorp 43,1100,Finance,SMB,ContactMatcher,EHVU0FM6IP,787.53,3,0,165.3813,Saturday,FY2019,FQ2,622.1487
119,EMEA-2019-136476,4/5/2019,Nikhil Jayashankar,South Africa,Cape Town,EMEA,MEA,AnyCompany 40,1027,Energy,Strategic,ContactMatcher,VKTELEXOAJ,157.794,1,0.7,-115.7156,Friday,FY2019,FQ3,273.5096
120,APJ-2020-103730,6/13/2020,Sofía Martínez,Philippines,Manila,APJ,APAC,AnyCompany 2,1002,Healthcare,SMB,SaaS Connector Pack,YWZAV09L95,47.04,3,0,18.3456,Saturday,FY2020,FQ3,28.6944
121,APJ-2020-103730,6/13/2020,Sofía Martínez,Philippines,Manila,APJ,APAC,AnyCompany 2,1002,Healthcare,SMB,ContactMatcher,6HDH2X5C4Q,30.84,4,0,13.878,Saturday,FY2020,FQ3,16.962
122,APJ-2020-103730,6/13/2020,Sofía Martínez,Philippines,Manila,APJ,APAC,AnyCompany 2,1002,Healthcare,SMB,Marketing Suite - Gold,UFK94J59ZU,226.56,6,0,63.4368,Saturday,FY2020,FQ3,163.1232
123,APJ-2020-103730,6/13/2020,Sofía Martínez,Philippines,Manila,APJ,APAC,AnyCompany 2,1002,Healthcare,SMB,SaaS Connector Pack - Gold,ESTJDHFQQJ,115.02,9,0,51.759,Saturday,FY2020,FQ3,63.261
124,APJ-2020-103730,6/13/2020,Sofía Martínez,Philippines,Manila,APJ,APAC,AnyCompany 2,1002,Healthcare,SMB,Site Analytics,10H4K5XYCK,68.04,7,0,19.7316,Saturday,FY2020,FQ3,48.3084
125,APJ-2018-152030,12/26/2018,Arnav Desai,Japan,Tokyo,APJ,JAPN,AnyCompany 38,1036,Transportation,Enterprise,FinanceHub,CL5Z5BO4AX,600.558,3,0.3,-8.5794,Wednesday,FY2019,FQ1,609.1374
126,APJ-2018-134614,9/20/2018,Ana Carolina Silva,Australia,Geelong,APJ,ANZ,ExampleCorp 41,1059,Retail,SMB,ContactMatcher,NR9RLNIDDN,617.7,6,0.5,-407.682,Thursday,FY2018,FQ4,1025.382
127,AMER-2021-107272,11/6/2021,Jorge Souza,Chile,Santiago,AMER,LATAM,AnyCompany 45,1045,Manufacturing,SMB,ContactMatcher,VQ46SD57ZS,2.388,2,0.7,-1.8308,Saturday,FY2022,FQ1,4.2188
128,AMER-2021-107272,11/6/2021,Jorge Souza,Chile,Santiago,AMER,LATAM,AnyCompany 45,1045,Manufacturing,SMB,Marketing Suite - Gold,D0E36MWJEW,243.992,7,0.2,30.499,Saturday,FY2022,FQ1,213.493
129,AMER-2020-125969,11/7/2020,John Stiles,United States,New York City,AMER,NAMER,ExampleCorp 31,1078,Finance,Enterprise,FinanceHub,JJPL720VAS,81.424,2,0.2,-9.1602,Saturday,FY2021,FQ1,90.5842
130,AMER-2020-125969,11/7/2020,John Stiles,United States,New York City,AMER,NAMER,ExampleCorp 31,1078,Finance,Enterprise,SaaS Connector Pack,8YKVWCUJ4E,238.56,3,0,26.2416,Saturday,FY2021,FQ1,212.3184
131,AMER-2021-164147,2/3/2021,Kwaku Mensah,Mexico,Mexico City,AMER,LATAM,AnyCompany 15,1101,Finance,Strategic,Site Analytics,6JGGI7ZZ6I,59.97,5,0.4,-11.994,Wednesday,FY2021,FQ2,71.964
132,AMER-2021-164147,2/3/2021,Kwaku Mensah,Mexico,Mexico City,AMER,LATAM,AnyCompany 15,1101,Finance,Strategic,Support,EDMREQV8TS,78.304,2,0.2,29.364,Wednesday,FY2021,FQ2,48.94
133,AMER-2021-164147,2/3/2021,Kwaku Mensah,Mexico,Mexico City,AMER,LATAM,AnyCompany 15,1101,Finance,Strategic,Storage,7WHCO2BFB0,21.456,9,0.2,6.9732,Wednesday,FY2021,FQ2,14.4828
134,AMER-2020-145583,10/14/2020,Akua Mansa,United States,Aurora,AMER,NAMER,AnyCompany 32,1026,Retail,SMB,Support,PWIULJAE51,20.04,3,0,9.6192,Wednesday,FY2021,FQ1,10.4208
135,AMER-2020-145583,10/14/2020,Akua Mansa,United States,Aurora,AMER,NAMER,AnyCompany 32,1026,Retail,SMB,Support,QBAIA88519,35.44,1,0,16.6568,Wednesday,FY2021,FQ1,18.7832
136,AMER-2020-145583,10/14/2020,Akua Mansa,United States,Aurora,AMER,NAMER,AnyCompany 32,1026,Retail,SMB,ChatBot Plugin,QIH1351ZN7,11.52,4,0,3.456,Wednesday,FY2021,FQ1,8.064
137,AMER-2020-145583,10/14/2020,Akua Mansa,United States,Aurora,AMER,NAMER,AnyCompany 32,1026,Retail,SMB,Storage,FLGFDQI1YW,4.02,2,0,1.9698,Wednesday,FY2021,FQ1,2.0502
138,AMER-2020-145583,10/14/2020,Akua Mansa,United States,Aurora,AMER,NAMER,AnyCompany 32,1026,Retail,SMB,ContactMatcher,QVAV46CVJD,76.176,3,0.2,26.6616,Wednesday,FY2021,FQ1,49.5144
139,AMER-2020-145583,10/14/2020,Akua Mansa,United States,Aurora,AMER,NAMER,AnyCompany 32,1026,Retail,SMB,Support,2MI0QUU74R,65.88,6,0,18.4464,Wednesday,FY2021,FQ1,47.4336
140,AMER-2020-145583,10/14/2020,Akua Mansa,United States,Aurora,AMER,NAMER,AnyCompany 32,1026,Retail,SMB,SaaS Connector Pack,6LLWK12W7K,43.12,14,0,20.6976,Wednesday,FY2021,FQ1,22.4224
141,EMEA-2020-110366,9/6/2020,Efua Owusu,France,Paris,EMEA,EU-WEST,AnyCompany 41,1041,Manufacturing,Strategic,SaaS Connector Pack,V01FLYWRJH,82.8,2,0.2,10.35,Sunday,FY2020,FQ4,72.45
142,AMER-2021-106180,9/19/2021,Mary Major,United States,Los Angeles,AMER,NAMER,ExampleCorp 38,1082,Finance,Strategic,ChatBot Plugin,CDKV85SBFW,8.82,3,0,2.3814,Sunday,FY2021,FQ4,6.4386
143,AMER-2021-106180,9/19/2021,Mary Major,United States,Los Angeles,AMER,NAMER,ExampleCorp 38,1082,Finance,Strategic,SaaS Connector Pack - Gold,9DJHDYHRR3,10.86,3,0,5.1042,Sunday,FY2021,FQ4,5.7558
144,AMER-2021-106180,9/19/2021,Mary Major,United States,Los Angeles,AMER,NAMER,ExampleCorp 38,1082,Finance,Strategic,Support,ZSB20RNZ0A,143.7,3,0,68.976,Sunday,FY2021,FQ4,74.724
145,EMEA-2021-155376,12/23/2021,María García,Poland,Warsaw,EMEA,EU-WEST,AnyCompany 29,1022,Communications,SMB,OneView,67FK6GLSC1,839.43,3,0,218.2518,Thursday,FY2022,FQ1,621.1782
146,AMER-2019-110744,9/7/2019,Jorge Souza,United States,Newark,AMER,NAMER,AnyCompany 9,1007,Healthcare,SMB,Marketing Suite - Gold,G4R1FFNPGO,671.93,7,0,20.1579,Saturday,FY2019,FQ4,651.7721
147,AMER-2018-110072,10/22/2018,Saanvi Sarkar,Mexico,Monterrey,AMER,LATAM,ExampleCorp 42,1087,Manufacturing,Enterprise,SaaS Connector Pack,BHODKJ9L3G,93.888,4,0.2,12.9096,Monday,FY2019,FQ1,80.9784
148,EMEA-2020-114489,12/6/2020,Nikhil Jayashankar,Italy,Rome,EMEA,EU,ExampleCorp 51,1096,Retail,Strategic,Site Analytics,NKEP466WY8,384.45,11,0,103.8015,Sunday,FY2021,FQ1,280.6485
149,EMEA-2020-114489,12/6/2020,Nikhil Jayashankar,Italy,Rome,EMEA,EU,ExampleCorp 51,1096,Retail,Strategic,Site Analytics,KAMRWAU3DC,149.97,3,0,5.9988,Sunday,FY2021,FQ1,143.9712
150,EMEA-2020-114489,12/6/2020,Nikhil Jayashankar,Italy,Rome,EMEA,EU,ExampleCorp 51,1096,Retail,Strategic,FinanceHub,DA45FHG7IC,1951.84,8,0,585.552,Sunday,FY2021,FQ1,1366.288
151,EMEA-2020-114489,12/6/2020,Nikhil Jayashankar,Italy,Rome,EMEA,EU,ExampleCorp 51,1096,Retail,Strategic,ContactMatcher,1E78QQ5K6O,171.55,5,0,80.6285,Sunday,FY2021,FQ1,90.9215
152,AMER-2020-158834,3/14/2020,Wang Xiulan,Chile,Puente Alto,AMER,LATAM,ExampleCorp 8,1055,Healthcare,Enterprise,OneView,J54ZE9BY16,157.92,5,0.2,17.766,Saturday,FY2020,FQ2,140.154
153,AMER-2020-158834,3/14/2020,Wang Xiulan,Chile,Puente Alto,AMER,LATAM,ExampleCorp 8,1055,Healthcare,Enterprise,Site Analytics,0FXOEDG6KC,203.184,2,0.2,15.2388,Saturday,FY2020,FQ2,187.9452
154,AMER-2019-124919,5/31/2019,Martha Rivera,United States,Chicago,AMER,NAMER,AnyCompany 35,1062,Energy,Strategic,Support,S92H6S89SR,58.38,7,0,26.271,Friday,FY2019,FQ3,32.109
155,AMER-2019-124919,5/31/2019,Martha Rivera,United States,Chicago,AMER,NAMER,AnyCompany 35,1062,Energy,Strategic,Support,VDD4JQGM6P,105.52,4,0,48.5392,Friday,FY2019,FQ3,56.9808
156,AMER-2019-124919,5/31/2019,Martha Rivera,United States,Chicago,AMER,NAMER,AnyCompany 35,1062,Energy,Strategic,Marketing Suite - Gold,O0V9LVLHM9,80.88,6,0,21.0288,Friday,FY2019,FQ3,59.8512
157,AMER-2019-118948,5/28/2019,Arnav Desai,Canada,Toronto,AMER,NAMER,ExampleCorp 1,1033,Tech,Enterprise,ChatBot Plugin,DTGE25IIR8,6.63,3,0,1.7901,Tuesday,FY2019,FQ3,4.8399
158,AMER-2018-104269,3/1/2018,Kwaku Mensah,Canada,Toronto,AMER,NAMER,AnyCompany 8,1005,Finance,SMB,FinanceHub,TJX5D1WJAN,457.568,2,0.2,51.4764,Thursday,FY2018,FQ2,406.0916
159,APJ-2020-114104,11/21/2020,Diego Ramirez,Singapore,Singapore,APJ,APAC,AnyCompany 33,1052,Transportation,SMB,FinanceHub,BK3X5F0PUA,14.62,2,0,6.8714,Saturday,FY2021,FQ1,7.7486
160,APJ-2020-114104,11/21/2020,Diego Ramirez,Singapore,Singapore,APJ,APAC,AnyCompany 33,1052,Transportation,SMB,Site Analytics,J25V5NH84Z,944.93,7,0,236.2325,Saturday,FY2021,FQ1,708.6975
161,AMER-2020-162733,5/12/2020,Nikhil Jayashankar,United States,New York City,AMER,NAMER,ExampleCorp 7,1054,Finance,SMB,Support,LG6VGH3BOI,5.98,1,0,2.691,Tuesday,FY2020,FQ3,3.289
162,EMEA-2019-119697,12/28/2019,Jorge Souza,France,Paris,EMEA,EU-WEST,ExampleCorp 9,1057,Retail,SMB,Data Smasher,5F3WHT5RA1,54.384,2,0.2,1.3596,Saturday,FY2020,FQ1,53.0244
163,APJ-2020-154508,11/17/2020,Kwaku Mensah,New Zealand,Wellington,APJ,ANZ,ExampleCorp 17,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,IMKAY1XFND,28.4,5,0,13.348,Tuesday,FY2021,FQ1,15.052
164,AMER-2020-113817,11/8/2020,Wang Xiulan,Canada,Toronto,AMER,NAMER,ExampleCorp 49,1046,Manufacturing,SMB,ContactMatcher,TFQC77D8N3,27.68,2,0.2,9.688,Sunday,FY2021,FQ1,17.992
165,APJ-2018-139892,9/8/2018,Shirley Rodriguez,Japan,Osaka,APJ,JAPN,ExampleCorp 21,1098,Transportation,SMB,ChatBot Plugin,A4ICDCT3PN,9.936,3,0.2,2.7324,Saturday,FY2018,FQ4,7.2036
166,APJ-2018-139892,9/8/2018,Shirley Rodriguez,Japan,Osaka,APJ,JAPN,ExampleCorp 21,1098,Transportation,SMB,Big Ol Database,SKNAWPG4VV,8159.952,8,0.4,-1359.992,Saturday,FY2018,FQ4,9519.944
167,APJ-2018-139892,9/8/2018,Shirley Rodriguez,Japan,Osaka,APJ,JAPN,ExampleCorp 21,1098,Transportation,SMB,Marketing Suite - Gold,SEXCB4230J,275.928,3,0.2,-58.6347,Saturday,FY2018,FQ4,334.5627
168,APJ-2018-139892,9/8/2018,Shirley Rodriguez,Japan,Osaka,APJ,JAPN,ExampleCorp 21,1098,Transportation,SMB,FinanceHub,HJ54J056IV,1740.06,9,0.3,-24.858,Saturday,FY2018,FQ4,1764.918
169,APJ-2018-139892,9/8/2018,Shirley Rodriguez,Japan,Osaka,APJ,JAPN,ExampleCorp 21,1098,Transportation,SMB,ChatBot Plugin,CFBWJVG2BK,32.064,6,0.2,6.8136,Saturday,FY2018,FQ4,25.2504
170,APJ-2018-139892,9/8/2018,Shirley Rodriguez,Japan,Osaka,APJ,JAPN,ExampleCorp 21,1098,Transportation,SMB,OneView,J7LMIXWBED,177.98,5,0.8,-453.849,Saturday,FY2018,FQ4,631.829
171,APJ-2018-139892,9/8/2018,Shirley Rodriguez,Japan,Osaka,APJ,JAPN,ExampleCorp 21,1098,Transportation,SMB,Site Analytics,DVK6SPA4L5,143.976,3,0.2,8.9985,Saturday,FY2018,FQ4,134.9775
172,AMER-2018-118962,8/5/2018,Jorge Souza,United States,New York City,AMER,NAMER,AnyCompany 23,1017,Energy,SMB,Support,KXGXCS33MA,20.94,3,0,9.8418,Sunday,FY2018,FQ4,11.0982
173,AMER-2018-118962,8/5/2018,Jorge Souza,United States,New York City,AMER,NAMER,AnyCompany 23,1017,Energy,SMB,Support,C15MBHGL0V,110.96,2,0,53.2608,Sunday,FY2018,FQ4,57.6992
174,AMER-2018-118962,8/5/2018,Jorge Souza,United States,New York City,AMER,NAMER,AnyCompany 23,1017,Energy,SMB,FinanceHub,2IIYIRAN77,340.144,7,0.2,21.259,Sunday,FY2018,FQ4,318.885
175,APJ-2018-100853,9/14/2018,Martha Rivera,Australia,Sydney,APJ,ANZ,ExampleCorp 32,1031,Energy,Strategic,OneView,BTUYY86TIA,52.448,2,0.8,-131.12,Friday,FY2018,FQ4,183.568
176,APJ-2018-100853,9/14/2018,Martha Rivera,Australia,Sydney,APJ,ANZ,ExampleCorp 32,1031,Energy,Strategic,FinanceHub,XDWUW8RSHO,20.16,4,0.2,6.552,Friday,FY2018,FQ4,13.608
177,APJ-2021-152366,4/22/2021,Nikki Wolf,Japan,Tokyo,APJ,JAPN,ExampleCorp 52,1099,Finance,SMB,OneView,E5I8NPOZ23,97.264,4,0.8,-243.16,Thursday,FY2021,FQ3,340.424
178,AMER-2019-101511,11/21/2019,Jorge Souza,Mexico,Monterrey,AMER,LATAM,ExampleCorp 22,1072,Tech,SMB,FinanceHub,4LUEG1NV67,396.802,7,0.3,-11.3372,Thursday,FY2020,FQ1,408.1392
179,AMER-2019-101511,11/21/2019,Jorge Souza,Mexico,Monterrey,AMER,LATAM,ExampleCorp 22,1072,Tech,SMB,Support,BDOF6TD87A,15.88,5,0.2,-3.7715,Thursday,FY2020,FQ1,19.6515
180,EMEA-2019-137225,12/15/2019,Mateo Jackson,United Kingdom,London,EMEA,UKIR,ExampleCorp 15,1066,Tech,Enterprise,ChatBot Plugin,EIA2KSQB01,3.28,1,0,1.4104,Sunday,FY2020,FQ1,1.8696
181,APJ-2018-166191,12/5/2018,Carlos Salazar,Australia,Melbourne,APJ,ANZ,ExampleCorp 14,1064,Healthcare,Strategic,Marketing Suite - Gold,XYUSCHN0YH,24.816,2,0.2,1.8612,Wednesday,FY2019,FQ1,22.9548
182,APJ-2018-166191,12/5/2018,Carlos Salazar,Australia,Melbourne,APJ,ANZ,ExampleCorp 14,1064,Healthcare,Strategic,Data Smasher,CDSZP4EX56,408.744,7,0.2,76.6395,Wednesday,FY2019,FQ1,332.1045
183,EMEA-2018-158274,11/19/2018,Liu Jie,Czech Republic,Prague,EMEA,EU-EAST,ExampleCorp 14,1064,Healthcare,Enterprise,Site Analytics,9ZGSKXMP33,503.96,4,0,131.0296,Monday,FY2019,FQ1,372.9304
184,EMEA-2018-158274,11/19/2018,Liu Jie,Czech Republic,Prague,EMEA,EU-EAST,ExampleCorp 14,1064,Healthcare,Enterprise,Site Analytics,7LN8FFMCQN,149.95,5,0,41.986,Monday,FY2019,FQ1,107.964
185,EMEA-2018-158274,11/19/2018,Liu Jie,Czech Republic,Prague,EMEA,EU-EAST,ExampleCorp 14,1064,Healthcare,Enterprise,Data Smasher,9BP0PZ49A6,29,2,0,7.25,Monday,FY2019,FQ1,21.75
186,EMEA-2020-105018,11/29/2020,Arnav Desai,Saudi Arabia,Riyadh,EMEA,MEA,ExampleCorp 7,1054,Finance,SMB,ContactMatcher,VIVST6IECE,7.16,2,0,3.4368,Sunday,FY2021,FQ1,3.7232
187,AMER-2018-123260,8/26/2018,Jane Doe,United States,Raleigh,AMER,NAMER,AnyCompany 13,1010,Communications,Enterprise,Data Smasher,60NLL1G4W3,176.8,8,0,22.984,Sunday,FY2018,FQ4,153.816
188,APJ-2020-157000,7/17/2020,Richard Roe,Japan,Tokyo,APJ,JAPN,AnyCompany 21,1048,Retail,Strategic,Marketing Suite - Gold,YAJHZP6TYE,37.224,3,0.2,3.7224,Friday,FY2020,FQ4,33.5016
189,APJ-2020-157000,7/17/2020,Richard Roe,Japan,Saitama,APJ,JAPN,AnyCompany 21,1048,Retail,Strategic,Support,RO9E64T0VF,20.016,3,0.2,6.255,Friday,FY2020,FQ4,13.761
190,EMEA-2019-102281,10/12/2019,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Enterprise,Marketing Suite,7LL8W4OBLM,899.136,4,0.2,112.392,Saturday,FY2020,FQ1,786.744
191,EMEA-2019-102281,10/12/2019,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Enterprise,Site Analytics,6BI7IE0TFH,71.76,6,0,20.0928,Saturday,FY2020,FQ1,51.6672
192,EMEA-2019-102281,10/12/2019,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Enterprise,Support,QY481QSIUX,51.84,8,0,24.8832,Saturday,FY2020,FQ1,26.9568
193,EMEA-2019-102281,10/12/2019,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Enterprise,Marketing Suite,L0NREOWV2Y,626.352,3,0.2,46.9764,Saturday,FY2020,FQ1,579.3756
194,EMEA-2019-102281,10/12/2019,María García,United Kingdom,London,EMEA,UKIR,ExampleCorp 1,1033,Tech,Enterprise,ChatBot Plugin,CQ58E3SHEY,19.9,5,0,6.567,Saturday,FY2020,FQ1,13.333
195,AMER-2019-131457,10/31/2019,Nikhil Jayashankar,United States,Providence,AMER,NAMER,AnyCompany 5,1003,Finance,Strategic,SaaS Connector Pack - Gold,03NGWSRFCP,14.28,7,0,6.7116,Thursday,FY2020,FQ1,7.5684
196,AMER-2018-140004,3/21/2018,Richard Roe,Mexico,Mexico City,AMER,LATAM,ExampleCorp 44,1088,Consumer Products,SMB,ChatBot Plugin,FNBDSUKN38,7.408,2,0.2,1.2038,Wednesday,FY2018,FQ2,6.2042
197,AMER-2018-140004,3/21/2018,Richard Roe,Mexico,Mexico City,AMER,LATAM,ExampleCorp 44,1088,Consumer Products,SMB,ChatBot Plugin,YDSSPKI1I2,6.048,3,0.2,1.5876,Wednesday,FY2018,FQ2,4.4604
198,AMER-2021-107720,11/7/2021,Shirley Rodriguez,Argentina,Córdoba,AMER,LATAM,AnyCompany 18,1039,Manufacturing,Enterprise,Marketing Suite - Gold,HVCAY62Q3B,46.26,3,0,12.0276,Sunday,FY2022,FQ1,34.2324
199,EMEA-2021-124303,7/7/2021,María García,France,Paris,EMEA,EU-WEST,ExampleCorp 4,1049,Healthcare,Strategic,ContactMatcher,YST0N15YFB,2.946,2,0.7,-2.2586,Wednesday,FY2021,FQ4,5.2046
200,EMEA-2021-124303,7/7/2021,María García,France,Paris,EMEA,EU-WEST,ExampleCorp 4,1049,Healthcare,Strategic,Support,9BA74E75KZ,16.056,3,0.2,5.8203,Wednesday,FY2021,FQ4,10.2357
201,AMER-2021-105074,6/25/2021,Efua Owusu,Mexico,Guadalajara,AMER,LATAM,AnyCompany 40,1027,Energy,SMB,Support,WMPYGW9GUM,21.744,3,0.2,6.795,Friday,FY2021,FQ3,14.949
202,EMEA-2018-133690,8/3/2018,Sofía Martínez,Russia,Moscow,EMEA,EU-EAST,ExampleCorp 8,1055,Healthcare,SMB,ContactMatcher,ME0EJQS2AL,218.75,2,0.5,-161.875,Friday,FY2018,FQ4,380.625
203,EMEA-2018-133690,8/3/2018,Sofía Martínez,Russia,Moscow,EMEA,EU-EAST,ExampleCorp 8,1055,Healthcare,SMB,OneView,W10QUN44Q0,2.6,1,0.2,0.2925,Friday,FY2018,FQ4,2.3075
204,APJ-2021-116701,12/18/2021,María García,Japan,Aichi,APJ,JAPN,ExampleCorp 37,1081,Communications,SMB,OneView,TRYXBPE9IT,66.284,2,0.8,-178.9668,Saturday,FY2022,FQ1,245.2508
205,EMEA-2021-126382,6/4/2021,Mateo Jackson,South Africa,Cape Town,EMEA,MEA,ExampleCorp 34,1015,Tech,Strategic,SaaS Connector Pack,4JNB5H5I6P,35.168,7,0.2,9.6712,Friday,FY2021,FQ3,25.4968
206,AMER-2021-108329,12/10/2021,Zhang Wei,United States,Oklahoma City,AMER,NAMER,ExampleCorp 8,1055,Healthcare,SMB,Site Analytics,MAJOAVO5S2,444.768,4,0.2,44.4768,Friday,FY2022,FQ1,400.2912
207,AMER-2021-135860,12/2/2021,Alejandro Rosalez,Brazil,Rio de Janeiro,AMER,LATAM,ExampleCorp 18,1068,Finance,SMB,Marketing Suite - Gold,21Q2C6A2U2,83.92,4,0,5.8744,Thursday,FY2022,FQ1,78.0456
208,AMER-2021-135860,12/2/2021,Alejandro Rosalez,Brazil,Rio de Janeiro,AMER,LATAM,ExampleCorp 18,1068,Finance,SMB,Site Analytics,ESRJ5V8B4Y,131.98,2,0,35.6346,Thursday,FY2022,FQ1,96.3454
209,AMER-2021-135860,12/2/2021,Alejandro Rosalez,Brazil,Rio de Janeiro,AMER,LATAM,ExampleCorp 18,1068,Finance,SMB,ContactMatcher,RAHUEV7ULW,15.92,4,0,7.4824,Thursday,FY2022,FQ1,8.4376
210,AMER-2021-135860,12/2/2021,Alejandro Rosalez,Brazil,Rio de Janeiro,AMER,LATAM,ExampleCorp 18,1068,Finance,SMB,Storage,R7KN7FTL9U,52.29,9,0,16.2099,Thursday,FY2022,FQ1,36.0801
211,AMER-2021-135860,12/2/2021,Alejandro Rosalez,Brazil,Rio de Janeiro,AMER,LATAM,ExampleCorp 18,1068,Finance,SMB,Marketing Suite - Gold,H5770QZB5X,91.99,1,0,3.6796,Thursday,FY2022,FQ1,88.3104
212,APJ-2019-101007,2/9/2019,Mary Major,Japan,Aichi,APJ,JAPN,ExampleCorp 42,1087,Manufacturing,Strategic,Data Smasher,0EAXVHIBR6,20.8,2,0.2,6.5,Saturday,FY2019,FQ2,14.3
213,AMER-2019-146262,1/2/2019,Martha Rivera,Mexico,Mexico City,AMER,LATAM,ExampleCorp 44,1088,Consumer Products,Strategic,FinanceHub,Q6MLHV1D9D,23.68,2,0.2,8.88,Wednesday,FY2019,FQ2,14.8
214,AMER-2019-146262,1/2/2019,Martha Rivera,Mexico,Mexico City,AMER,LATAM,ExampleCorp 44,1088,Consumer Products,Strategic,Marketing Suite,MU9RVQO7BD,452.45,5,0.5,-244.323,Wednesday,FY2019,FQ2,696.773
215,AMER-2019-146262,1/2/2019,Martha Rivera,Mexico,Mexico City,AMER,LATAM,ExampleCorp 44,1088,Consumer Products,Strategic,Site Analytics,0C52L60X3Z,62.982,3,0.4,-14.6958,Wednesday,FY2019,FQ2,77.6778
216,AMER-2019-146262,1/2/2019,Martha Rivera,Mexico,Mexico City,AMER,LATAM,ExampleCorp 44,1088,Consumer Products,Strategic,Big Ol Database,A8KUCPEZPR,1188,9,0.7,-950.4,Wednesday,FY2019,FQ2,2138.4
217,AMER-2019-146262,1/2/2019,Martha Rivera,Mexico,Mexico City,AMER,LATAM,ExampleCorp 44,1088,Consumer Products,Strategic,Data Smasher,K4MIGT0J7P,89.584,2,0.2,4.4792,Wednesday,FY2019,FQ2,85.1048
218,AMER-2020-130162,10/29/2020,Kwesi Manu,United States,New York City,AMER,NAMER,AnyCompany 4,1080,Finance,SMB,Marketing Suite - Gold,DR3L61PE16,93.06,6,0,26.0568,Thursday,FY2021,FQ1,67.0032
219,AMER-2020-130162,10/29/2020,Kwesi Manu,United States,New York City,AMER,NAMER,AnyCompany 4,1080,Finance,SMB,Site Analytics,FNZVL8CZOY,302.376,3,0.2,22.6782,Thursday,FY2021,FQ1,279.6978
220,AMER-2019-169397,12/24/2019,Martha Rivera,Mexico,Puerto Vallarta,AMER,LATAM,AnyCompany 40,1027,Energy,SMB,Storage,B9EN58R7WP,5.584,2,0.2,1.8148,Tuesday,FY2020,FQ1,3.7692
221,AMER-2019-169397,12/24/2019,Martha Rivera,Mexico,Puerto Vallarta,AMER,LATAM,AnyCompany 40,1027,Energy,SMB,Support,FFB6L3T2IS,22.704,6,0.2,8.2302,Tuesday,FY2020,FQ1,14.4738
222,AMER-2019-169397,12/24/2019,Martha Rivera,Mexico,Puerto Vallarta,AMER,LATAM,AnyCompany 40,1027,Energy,SMB,ContactMatcher,1J2W1UFCJQ,19.776,4,0.7,-13.8432,Tuesday,FY2020,FQ1,33.6192
223,AMER-2019-169397,12/24/2019,Martha Rivera,Mexico,Puerto Vallarta,AMER,LATAM,AnyCompany 40,1027,Energy,SMB,SaaS Connector Pack,YBR5EFJKOI,72.704,4,0.2,19.0848,Tuesday,FY2020,FQ1,53.6192
224,AMER-2019-169397,12/24/2019,Martha Rivera,Mexico,Puerto Vallarta,AMER,LATAM,AnyCompany 40,1027,Energy,SMB,Big Ol Database,H63FM8UBRU,479.988,4,0.7,-383.9904,Tuesday,FY2020,FQ1,863.9784
225,AMER-2019-169397,12/24/2019,Martha Rivera,Mexico,Puerto Vallarta,AMER,LATAM,AnyCompany 40,1027,Energy,SMB,ChatBot Plugin,4HR8HNDZF8,27.168,2,0.2,2.7168,Tuesday,FY2020,FQ1,24.4512
226,AMER-2019-163055,8/9/2019,Nikhil Jayashankar,Brazil,São Paulo,AMER,LATAM,ExampleCorp 52,1099,Finance,Strategic,ChatBot Plugin,H34S0DBPAR,2.2,1,0,0.968,Friday,FY2019,FQ4,1.232
227,AMER-2019-163055,8/9/2019,Nikhil Jayashankar,Brazil,São Paulo,AMER,LATAM,ExampleCorp 52,1099,Finance,Strategic,ContactMatcher,EAQ6SYJI8V,622.45,5,0,136.939,Friday,FY2019,FQ4,485.511
